%time,field.ecef_vel.e,field.ecef_vel.n,field.ecef_vel.u
1665830946.27951,-0.003766642,0.000779199,0.006188316
1665830946.48055,0.004842052,-0.003497911,0.016604492
1665830946.68062,-0.000591881,0.005093704,-0.01313902
1665830946.88266,-0.009308262,0.001335927,0.004876635
1665830947.08375,0.011658943,0.003625287,0.01065722
1665830947.2749,-0.018950309,-0.006182868,-0.014841089
1665830947.47609,0.024240956,0.000348625,0.031463383
1665830947.67748,-0.032869072,0.017152712,-0.069691237
1665830947.87843,-0.00413244,0.005034589,0.007092661
1665830948.07965,-0.003453252,-0.011699302,-0.028891718
1665830948.28059,-0.001212853,0.009313238,0.011958787
1665830948.4816,0.019365286,-0.003523161,0.051204131
1665830948.67367,-0.038786534,0.019444723,-0.111852124
1665830948.87458,0.015298834,-0.006263925,0.073159818
1665830949.07575,0.003156654,-0.000163993,-0.011751538
1665830949.277,-0.036675174,0.013674897,-0.070136644
1665830949.47821,0.01117251,-0.000849794,0.014754419
1665830949.68031,0.001151408,-0.00286869,0.007373932
1665830949.8713,-0.013691707,0.015519227,-0.038192025
1665830950.07232,0.004561323,-0.003385207,0.031728925
1665830950.27444,-0.012328445,-0.000814737,-0.022638146
1665830950.47549,-0.001268814,0.005604372,-0.008827294
1665830950.6765,-0.012256973,0.004231836,-0.031715425
1665830950.87757,0.007445652,0.000143387,0.027238974
1665830951.07879,-0.003534751,0.005612794,-0.006233945
1665830951.27003,-0.000177894,-0.00182708,-0.020158376
1665830951.47109,-0.024903011,0.010181045,-0.018105699
1665830951.67231,0.011691604,0.000907498,-0.002504564
1665830951.87338,-0.023357346,0.00402734,-0.017008967
1665830952.07441,0.00131246,0.00393549,-0.023826023
1665830952.27475,0.005232123,-0.008958789,0.051802172
1665830952.47583,-0.00681045,0.012597466,-0.043421902
1665830952.66689,-0.001941204,0.00731888,0.031464992
1665830952.86802,-0.003141467,-0.003122123,-0.02387726
1665830953.06909,-0.006620258,0.001784347,-0.012434158
1665830953.27023,0.010045683,0.009993054,0.014640803
1665830953.47153,-0.03093108,0.006648614,-0.052863638
1665830953.67268,0.019500799,-0.001535056,0.045254419
1665830953.87388,-0.018396298,0.006313299,-0.056034886
1665830954.07501,-0.002749124,-0.001971517,0.033542442
1665830954.26607,-0.007322113,0.008070765,-0.046025204
1665830954.46729,0.008847384,0.003851964,0.015198558
1665830954.66834,-0.025693797,0.006869081,-0.030076311
1665830954.86938,0.005267364,-0.008640443,0.023039046
1665830955.07146,-0.016628444,0.016686041,-0.058780957
1665830955.27264,0.011140498,-0.008752714,0.02545642
1665830955.46348,-0.006684299,0.01089326,-0.011301196
1665830955.66364,-0.004047388,0.006755929,-0.0123732
1665830955.86457,-0.024333781,-0.004846662,-0.036365326
1665830956.0656,0.02327682,0.000665085,0.038308841
1665830956.2666,-0.015823737,0.009545648,-0.02189292
1665830956.46866,-0.004375008,-0.008273356,0.006364817
1665830956.67001,-0.005537109,0.007274651,-0.037078698
1665830956.87121,-0.01167512,0.010131775,-0.012998797
1665830957.06235,0.021462399,-0.006980253,0.059761036
1665830957.26349,-0.012043514,0.004214775,-0.039333439
1665830957.46448,-0.002349383,0.005603087,0.001943145
1665830957.66549,-0.012292231,0.009286939,-0.036983697
1665830957.86661,0.010834863,-0.010854118,0.034867089
1665830958.06757,-0.03384421,0.020396505,-0.070476677
1665830958.2687,0.03411006,-0.010659857,0.060296942
1665830958.45975,-0.031500327,0.019282307,-0.074105007
1665830958.65982,0.011106555,-0.016085756,0.059317981
1665830958.86179,-0.022599578,0.015444304,-0.066222976
1665830959.06304,0.014232154,-0.006870058,0.040151564
1665830959.26411,-0.004965932,0.008379565,-0.028921314
1665830959.46635,-0.021863763,0.014142701,-0.030331829
1665830959.66755,0.01373472,-0.006373737,0.038057232
1665830959.85779,-0.006609273,0.005783957,-0.037740739
1665830960.05883,-0.002686706,-0.005173758,0.024021321
1665830960.26001,-0.002217764,0.018578457,-0.026383564
1665830960.46238,-0.023420089,-0.004998181,-0.018607731
1665830960.66274,0.016323409,0.015574455,-0.016038475
1665830960.86378,-0.010575437,-0.025679908,0.023441896
1665830961.06477,0.013510892,0.019040978,0.021070998
1665830961.26603,-0.036059053,0.004222933,-0.098746096
1665830961.45733,0.031931772,-0.005216963,0.066115015
1665830961.65877,-0.028405101,0.012094897,-0.038192325
1665830961.86016,0.007257731,0.005140048,0.009721895
1665830962.06115,0.015932738,-0.011200735,0.034490889
1665830962.26318,-0.018218405,0.014436113,-0.031443257
1665830962.46418,-0.008702168,-0.001047006,-0.020918797
1665830962.65525,-0.013707543,0.004243117,-0.017836458
1665830962.85627,-0.004224308,0.010542276,-0.021050312
1665830963.05733,-0.000487406,0.004465266,0.002864234
1665830963.25841,-0.008118042,-0.002598781,0.010117002
1665830963.45963,0.008597369,0.00465556,0.004504554
1665830963.66173,-0.013241164,-0.002899017,-0.03444165
1665830963.86294,-0.00197226,0.010811651,0.019904733
1665830964.05327,0.008816004,-0.003493059,-0.006502816
1665830964.26342,-0.016488696,0.00562905,-0.003478033
1665830964.45365,-0.013044531,0.016474164,-0.045453516
1665830964.65478,-0.007182673,-0.004398407,0.043589026
1665830964.85587,-0.007265844,0.001581498,-0.067726039
1665830965.05587,0.000675327,0.002638964,0.023173903
1665830965.25699,-0.00478059,0.00304494,0.006097073
1665830965.45895,0.000844459,0.006028084,-0.023324002
1665830965.65996,-0.003868829,-0.006266471,0.040162837
1665830965.86106,0.00982411,0.017222238,-0.035399878
1665830966.05219,-0.033306634,-0.011764185,-0.00639391
1665830966.2544,0.022709504,0.01771643,-0.00258003
1665830966.4556,-0.018950958,-0.018373973,-0.028444653
1665830966.65666,-0.000376799,0.01740307,0.000470287
1665830966.85806,0.015584073,0.005901161,0.026183448
1665830967.05912,-0.023246414,0.002456477,-0.027109961
1665830967.25048,0.014659072,-0.004287771,0.026757926
1665830967.45158,-0.016668861,0.011826022,-0.035552556
1665830967.65195,0.008078274,-0.005932111,0.015545467
1665830967.85313,-0.021835304,0.009553208,-0.039619764
1665830968.05436,0.007852841,0.006034392,0.014357194
1665830968.25442,-0.00063199,0.007532786,-0.020076547
1665830968.45589,-0.006984758,-0.008578896,-0.011785826
1665830968.65692,-0.006915541,0.009747441,0.008736858
1665830968.84894,0.007628705,-0.003812864,0.007846332
1665830969.04994,-0.007208585,0.005225505,-0.036947671
1665830969.25117,-0.01370592,0.010519099,-0.000869665
1665830969.45208,0.005533539,-0.011613681,0.006418907
1665830969.65323,-0.005425187,0.008887226,0.000405659
1665830969.85445,-0.002552832,-0.001553538,-0.031141766
1665830970.05469,-0.029025441,0.018916398,-0.044058525
1665830970.2557,0.005056485,-0.004769618,0.015631465
1665830970.45688,0.022682359,-0.000793146,0.03829545
1665830970.64789,-0.036924216,0.009789811,-0.076603798
1665830970.84901,0.027232681,0.000138946,0.063372248
1665830971.05118,-0.035607537,0.015129323,-0.066817789
1665830971.25248,0.028533183,-0.015595423,0.04628985
1665830971.45377,-0.02568184,0.019507342,-0.041771362
1665830971.65487,-0.006617661,-0.001288832,0.005477725
1665830971.8561,0.005946861,0.00146607,-0.029350903
1665830972.04713,0.00602742,0.004423371,0.03036633
1665830972.24912,-0.031783311,0.004875431,-0.048956014
1665830972.44923,0.014962127,-0.007511861,0.031336507
1665830972.65041,-0.011542527,0.023896569,-0.03324115
1665830972.85152,0.001698005,-0.014398412,0.004989241
1665830973.05262,-0.005048713,0.00206821,0.004878833
1665830973.25371,-0.002411818,0.015078168,-0.021933809
1665830973.45512,-0.010032427,-0.001098978,-0.01893443
1665830973.64626,0.03141138,-0.009280516,0.071712044
1665830973.84735,-0.045760923,0.021852609,-0.073412951
1665830974.04856,-0.004797092,-0.014721774,-0.020952023
1665830974.2498,0.016361604,0.014545772,0.052465688
1665830974.45084,-0.006788124,0.000246887,-0.030224831
1665830974.65198,-0.008414965,0.000455405,-0.022531333
1665830974.85206,0.014549114,-0.007896168,0.040740322
1665830975.05423,-0.006840515,0.014204383,-0.010966442
1665830975.24516,-0.005097243,-0.003183624,-0.034905911
1665830975.44627,-0.027553178,0.004688435,-0.013258241
1665830975.64751,0.035942912,0.001836138,0.0340405
1665830975.84881,-0.029938468,0.006344269,-0.027941517
1665830976.04988,0.004379535,0.000705685,-0.01437608
1665830976.25097,-0.024159457,0.003761126,-0.03903658
1665830976.34128,-0.024159457,0.003761126,-0.03903658
1665830976.34214,-0.024159457,0.003761126,-0.03903658
1665830976.45267,0.039756478,0.001445653,0.089480235
1665830976.64374,-0.029913254,-0.001394469,-0.064541945
1665830976.84477,-0.017128458,0.012674496,-0.046310291
1665830977.04687,0.021496375,-0.003689563,0.098683398
1665830977.24779,-0.032842885,0.012983333,-0.096249769
1665830977.44885,0.011717176,-0.005922717,0.039674667
1665830977.65002,0.006417134,0.012853034,-0.002794624
1665830977.85013,-0.025068947,-0.001165487,-0.065561876
1665830978.05141,0.029079455,0.011503542,0.068596748
1665830978.24253,-0.045930071,0.00118865,-0.07689464
1665830978.44363,0.016457657,-0.01225197,0.022609838
1665830978.64367,0.007867719,0.017198073,0.024209198
1665830978.84556,0.009506193,0.002192178,-0.017008135
1665830979.04668,-0.029821062,0.007696726,-0.023609419
1665830979.24829,-0.003678344,-0.007432263,0.004822992
1665830979.4484,-0.003502739,0.032566442,-0.003521037
1665830979.64994,-0.011278932,0.130883354,0.045308315
1665830979.85139,-0.103022075,0.326023722,-0.160949199
1665830980.04254,-0.100310804,0.493435104,-0.106898037
1665830980.24378,-0.110412448,0.600087992,-0.057574936
1665830980.44608,-0.152657817,0.92004469,-0.172391791
1665830980.64728,-0.306740856,1.198556498,-0.511288781
1665830980.84865,-0.053493735,1.356684133,0.201715922
1665830981.04979,-0.457652281,1.752848573,-0.476559291
1665830981.24081,0.219896088,1.643152993,0.814267942
1665830981.44209,-0.563713769,2.307215042,-0.839853153
1665830981.64343,0.331456677,2.211706042,0.887451517
1665830981.84442,-0.069365666,2.618062933,0.311767111
1665830982.04462,0.62862028,2.613623321,1.278736572
1665830982.2467,0.841827406,2.720238134,2.16198668
1665830982.33696,0.841827406,2.720238134,2.16198668
1665830982.44744,-0.363038671,3.639486691,-1.669735274
1665830982.63935,0.136375334,3.615410726,0.091602331
1665830982.8402,0.135763674,3.731998384,0.041710108
1665830983.04223,-0.179725801,4.215663031,-0.711672027
1665830983.24433,0.430814652,4.134726844,0.453380422
1665830983.44515,0.089638894,4.394078669,-0.321705001
1665830983.64619,0.318033366,4.445432456,0.077275179
1665830983.84736,0.291424479,4.711650321,-0.024969556
1665830984.04846,0.152732647,4.818677699,0.043448395
1665830984.23934,-0.06954493,4.578675364,0.758402078
1665830984.44156,0.169066567,5.167586369,-0.108836184
1665830984.64276,0.019582368,5.120469811,0.099456289
1665830984.84358,0.296460661,5.469458871,-0.043910711
1665830985.04448,0.1677077,5.651293011,-0.100485268
1665830985.24465,0.130450754,5.701699081,0.02975696
1665830985.44555,-0.027400517,5.891770675,-0.302694187
1665830985.6465,0.215182506,6.180979747,-0.292212796
1665830985.84742,-0.111860792,6.078314918,0.024665199
1665830986.03849,-0.267329112,6.288235778,-0.446786733
1665830986.23934,-0.446646049,6.13419988,0.320640422
1665830986.43114,-2.425501725,5.665734977,-0.206448708
1665830986.6421,-2.287875275,5.838564696,-0.100343765
1665830986.844,-0.042972864,6.856610538,-0.19532044
1665830987.02569,-0.319809574,6.838548732,-0.138059484
1665830987.22657,-0.378602014,7.010935991,0.013485136
1665830987.42762,-0.319160352,6.939498736,0.167040524
1665830987.62874,-0.526124497,6.994673639,0.526551557
1665830987.82948,-0.178752007,7.400524615,-0.059183006
1665830988.03048,0.120417458,7.541342537,0.056602807
1665830988.23136,-1.19172166,7.458917255,-0.771550258
1665830988.43242,-0.461409916,7.501499129,-0.235058058
1665830988.63316,-0.685947677,7.591048618,-0.183157064
1665830988.82509,-0.566168366,7.835588705,-0.136856824
1665830989.02595,-0.359073526,7.824719438,-0.396715644
1665830989.22683,-0.714088451,7.52040005,-0.082306844
1665830989.42761,-0.825457522,7.603779931,-0.325944517
1665830989.62868,-0.889649478,7.486550211,-0.110311204
1665830989.82962,-0.734368304,7.396036261,-0.022066363
1665830990.03044,-0.854037331,7.238057133,-0.021426981
1665830990.23125,-0.823227118,7.367649992,-0.392698824
1665830990.43209,-0.592160163,6.963085695,0.414396742
1665830990.63215,-0.970885827,6.243283382,1.414714887
1665830990.83309,-0.92805902,6.943341387,-0.906593648
1665830991.02389,-0.967680298,6.435609212,0.145145617
1665830991.22499,-0.640130446,6.321433996,-0.176084214
1665830991.42604,-1.097457195,5.775023249,0.320940533
1665830991.62695,-0.531439934,5.912153773,0.004097086
1665830991.82882,-0.447950181,5.67659807,0.579344157
1665830992.03068,-0.620551535,5.576125508,-0.27667538
1665830992.24166,-0.709693002,5.268878837,-0.052074352
1665830992.44171,-0.801619815,5.163691735,-0.3825946
1665830992.64276,-0.528074666,4.887734748,0.017459625
1665830992.84501,-0.656184015,4.466622302,0.25456583
1665830993.03603,-0.49129878,4.23049961,-0.076724592
1665830993.23714,-0.578927232,4.050901696,-0.461538903
1665830993.43855,-0.482591397,3.545487848,0.292855397
1665830993.64178,-0.348505832,3.348400303,0.156240314
1665830993.84326,-0.456270984,3.225954904,-0.327974365
1665830994.04531,-0.375577021,2.904022132,0.011273795
1665830994.24558,-0.375508877,2.907849062,-0.212833255
1665830994.43846,-0.202645683,2.650977726,0.079699893
1665830994.64089,-0.361720709,2.48271482,-0.282479166
1665830994.8439,-0.160314338,2.333708399,0.069813979
1665830995.04403,-0.33704389,2.100132232,-0.05215212
1665830995.23554,-0.186771287,1.865472472,0.022297807
1665830995.43484,-0.190247498,1.670888679,-0.124473013
1665830995.63811,-0.171092392,1.586852526,-0.021632228
1665830995.8383,-0.178877298,1.662598377,0.056992713
1665830996.03941,-0.280135638,1.80836559,-0.046669663
1665830996.24162,-0.301310219,2.011079277,-0.041883432
1665830996.44274,-0.195911781,2.273506584,0.103375021
1665830996.64393,-0.343527452,2.44225923,-0.086946098
1665830996.83492,-0.286183602,2.693976156,0.164708193
1665830997.04606,-0.310710436,3.041310917,-0.287383543
1665830997.2372,-0.405014876,3.260746603,0.10633664
1665830997.43857,-0.308731752,3.497030615,-0.07984294
1665830997.64008,-0.396690272,3.66699235,0.131073529
1665830997.84036,-0.466671905,3.872903782,-0.139633662
1665830998.04195,-0.303059246,4.02435007,0.06162361
1665830998.24304,-0.293315045,4.274427308,0.13757692
1665830998.43429,-0.30251601,4.417098293,0.054117096
1665830998.6355,-0.067504999,4.660969735,0.234411395
1665830998.83656,-0.390972844,4.777816421,-0.137517637
1665830999.04769,-0.138526184,4.933410568,-0.113753901
1665830999.25067,-0.180561514,5.037042811,-0.075772995
1665830999.44292,-0.090272043,5.132413179,-0.089628835
1665830999.63395,0.103834651,5.267660563,-0.056075944
1665830999.8351,0.15466653,5.396108455,-0.047430767
1665831000.03517,0.347734403,5.480760337,0.020283449
1665831000.23556,0.620886345,5.45550308,0.043646195
1665831000.43707,0.80684673,5.506752219,-0.263958813
1665831000.63729,1.13593211,5.471501238,-0.037258305
1665831000.83858,1.43936531,5.392096685,-0.120066581
1665831001.03892,1.817013305,5.347783827,-0.193134374
1665831001.24124,2.097044297,5.313166662,-0.045840637
1665831001.43251,2.40469533,5.279329238,-0.080462746
1665831001.63377,2.835361331,5.200634608,-0.087856764
1665831001.83402,3.17887535,5.125843107,-0.209000893
1665831002.03522,3.540466601,4.981657348,0.040744626
1665831002.2363,3.944152173,4.726827218,-0.200756872
1665831002.43751,4.242237307,4.621343284,0.024770228
1665831002.63875,4.718126346,4.408623219,-0.039622908
1665831002.83993,4.835178941,4.169473812,-0.088020545
1665831003.04108,5.406078694,3.727232281,-0.028812341
1665831003.24236,5.651061518,3.421040102,0.218086354
1665831003.43348,5.944087911,3.107531471,0.298387854
1665831003.63363,6.259257416,2.652740233,0.105334278
1665831003.8348,6.597257808,2.356833884,0.231676621
1665831004.03596,6.789289798,1.894610253,0.044488348
1665831004.23716,6.968903587,1.595790125,0.311486846
1665831004.43847,7.094398132,1.326066339,0.586144995
1665831004.64007,7.291447905,0.98710948,0.017041987
1665831004.84045,7.408002357,0.598570911,0.458520344
1665831005.04151,7.612143458,0.385125491,0.355382894
1665831005.23268,7.623049468,0.096945969,0.179825946
1665831005.43377,7.77539462,-0.090661761,0.334569716
1665831005.63489,7.863040839,-0.397311776,0.325929757
1665831005.83641,8.026312947,-0.619116088,0.306743152
1665831006.03753,8.117632268,-0.7201954,0.279205461
1665831006.23861,8.13173986,-0.766471705,0.195204691
1665831006.43978,8.292358522,-0.799261263,0.217106063
1665831006.64097,8.374998667,-0.909046337,0.227984666
1665831006.83216,8.51478697,-1.146317876,0.180046612
1665831007.03329,8.639223107,-1.260845243,0.218502302
1665831007.2458,8.741758325,-1.298243433,0.360539989
1665831007.43694,8.822504756,-1.497479347,0.212038728
1665831007.63822,8.953334677,-1.454469642,0.206713596
1665831007.83949,8.976606096,-1.654729928,0.325582385
1665831008.04068,9.12707267,-1.755674,0.298200013
1665831008.23189,9.216483806,-1.93284295,0.31028562
1665831008.43302,9.271443065,-2.274871364,0.246458874
1665831008.63425,9.342318137,-2.275337266,0.221588468
1665831008.83448,9.347421887,-2.456094243,0.214974323
1665831009.0356,9.461453391,-2.702916167,0.278905959
1665831009.23671,9.476129888,-2.741780523,0.189937356
1665831009.43889,9.538653844,-3.15614174,0.15605658
1665831009.6401,9.546917268,-3.558423561,0.231292359
1665831009.83023,9.549925252,-3.596886429,0.437369456
1665831010.03133,9.438279836,-3.891303699,0.353519696
1665831010.23147,9.318163395,-4.077505601,0.077954037
1665831010.43357,9.478158055,-4.433443715,0.360933945
1665831010.63562,9.431164439,-4.716283266,0.565637458
1665831010.83686,9.201630599,-4.861168942,0.259882691
1665831011.03797,9.139939083,-5.175797899,0.375991591
1665831011.22956,9.214295756,-5.351477763,0.731426649
1665831011.43097,9.146535134,-5.667597713,0.157682554
1665831011.63239,8.890464858,-5.801330599,0.318766661
1665831011.83373,8.976467202,-6.012309085,0.630191315
1665831012.03497,9.06176571,-6.088622972,0.907737356
1665831012.2361,8.810526903,-6.140494566,0.611446992
1665831012.32764,8.810526903,-6.140494566,0.611446992
1665831012.43838,8.722945374,-6.433354026,0.208231873
1665831012.63962,8.521077421,-6.736878101,0.90501289
1665831012.83075,8.619115451,-6.881661244,0.41569868
1665831013.03183,8.388368164,-7.112096086,0.917324969
1665831013.2341,8.589378435,-6.952797097,0.232741034
1665831013.43512,8.355452801,-7.069018914,0.771738341
1665831013.63619,8.449889866,-7.321330564,0.400563299
1665831013.8373,8.641534463,-6.970619382,0.955926491
1665831014.03844,8.604683991,-7.059224212,0.814971864
1665831014.22952,8.535457579,-7.005631784,0.473122766
1665831014.43008,8.710563036,-7.001197128,0.801694239
1665831014.63128,8.632240882,-6.883499792,0.569417621
1665831014.833,8.657739327,-7.001894695,0.517837622
1665831015.03422,8.872537497,-6.94637471,0.854626618
1665831015.23544,7.800482747,-8.051512922,3.157706365
1665831015.43765,8.729953212,-6.977918479,0.838110796
1665831015.63877,8.698482109,-7.035171728,0.973781187
1665831015.83007,8.611052105,-6.861389785,0.525687045
1665831016.03119,8.800331082,-7.064399618,1.279640317
1665831016.23138,8.723710303,-6.882632261,0.681429774
1665831016.43262,8.607583606,-7.122128761,0.957278258
1665831016.63399,8.781521473,-6.870092459,0.684985344
1665831016.83532,8.576370433,-7.092827632,0.774112073
1665831017.03649,8.651283482,-7.014034925,0.749408339
1665831017.23761,8.740164572,-7.066585124,0.971496268
1665831017.4287,8.684418454,-6.976003968,0.954367798
1665831017.62994,8.740973724,-7.047476102,0.835109903
1665831017.83155,9.023922285,-6.844829822,0.231217722
1665831018.03157,8.942552736,-6.729078861,-0.125781328
1665831018.23293,8.778986572,-7.000606941,0.8901314
1665831018.43329,8.944013597,-6.760648759,0.445324238
1665831018.63451,8.613478208,-7.03775955,1.298256718
1665831018.83574,8.797669117,-7.03831713,0.951673859
1665831019.03598,8.708435226,-6.931035507,0.904228669
1665831019.23721,8.414523313,-7.15014776,1.251867818
1665831019.43847,8.442217037,-7.284725296,1.582107087
1665831019.63861,9.045937964,-6.511906183,2.509808758
1665831019.83,8.382478887,-7.199648571,0.91677845
1665831020.0312,8.87279942,-6.771655511,0.854877998
1665831020.23261,8.74930412,-6.771798126,0.699630355
1665831020.434,8.596720334,-7.058703481,1.078931878
1665831020.63548,8.675328778,-6.945519751,0.861054721
1665831020.83679,8.560717325,-7.023103158,1.20953119
1665831021.03797,8.729268649,-6.817438017,0.519197763
1665831021.22904,8.635891906,-6.892862677,0.94450474
1665831021.43043,8.68822509,-6.900890237,0.745569433
1665831021.63079,8.617120497,-6.99785086,0.962118815
1665831021.83271,8.611876675,-6.864542384,0.869722859
1665831022.03276,8.629311009,-6.874285447,0.720640409
1665831022.23407,8.745991481,-6.901030538,1.147681189
1665831022.43528,8.632009755,-6.807873634,0.908222492
1665831022.62751,8.672678936,-6.768390973,0.997007779
1665831022.82874,8.774140984,-6.880965702,1.003337337
1665831023.02996,8.671917874,-6.758742317,0.922515
1665831023.2312,8.608139432,-6.857143407,0.806414501
1665831023.43131,8.687151694,-6.864858908,0.91255207
1665831023.63273,8.692190038,-6.816591816,0.900629278
1665831023.83396,8.594627225,-6.828311195,0.771201098
1665831024.03549,8.708680747,-6.86666465,1.039129198
1665831024.23665,8.609915383,-6.822854064,0.845431765
1665831024.43793,8.64944156,-6.833257382,0.879311291
1665831024.62903,8.633766933,-6.780874068,0.910001755
1665831024.83113,8.635875504,-6.83600614,1.196894188
1665831025.03239,8.712354581,-6.651813596,1.220861411
1665831025.2438,8.623915288,-6.836610918,0.818419886
1665831025.43408,8.632522018,-6.756148277,0.835634924
1665831025.63541,8.596622559,-6.832522173,1.009748528
1665831025.83685,8.615187923,-6.799480541,0.893350642
1665831026.03824,8.551292757,-6.77465514,0.941291932
1665831026.22938,8.623115872,-6.783968972,1.080615665
1665831026.43075,8.629831418,-6.730793466,0.851039606
1665831026.63208,8.597195617,-6.719959049,0.960187304
1665831026.83354,8.585013004,-6.681539966,0.886869517
1665831027.0339,8.592699992,-6.756890101,0.993528071
1665831027.23547,8.588128218,-6.664610267,0.792831382
1665831027.43665,8.583277536,-6.715865246,0.972437111
1665831027.62904,8.391522173,-6.828318678,0.971994294
1665831027.83031,8.414362503,-6.989979947,1.214077531
1665831028.03058,8.119171452,-7.138043447,0.916135702
1665831028.2329,8.025874552,-7.418533575,1.098397153
1665831028.43426,7.884014576,-7.625519677,0.566979163
1665831028.63449,7.509607303,-7.853790803,1.124239046
1665831028.83583,7.160641233,-8.237110106,1.613711705
1665831029.02716,7.08347816,-8.26289051,1.08531794
1665831029.22837,7.307376527,-8.206287994,0.45069949
1665831029.42946,7.211082936,-8.301780909,0.466639923
1665831029.63168,6.462997814,-9.00396086,1.62169867
1665831029.83293,6.63341243,-8.717140389,1.03808769
1665831030.0341,6.505292548,-9.003767285,0.949253752
1665831030.23514,5.808120783,-9.314064908,1.496382699
1665831030.42534,6.041572866,-9.324603615,0.748861448
1665831030.62651,5.94118295,-9.272478403,0.62394721
1665831030.8378,5.108074781,-9.993071307,1.944278049
1665831031.02882,5.17558893,-9.879271693,0.846494619
1665831031.24012,4.898137837,-9.972529033,1.150012888
1665831031.43275,5.214379501,-9.884400418,0.585083683
1665831031.63395,4.68889346,-9.9141205,1.366155605
1665831031.83502,4.255651218,-10.532332,1.312428713
1665831032.03527,4.293245546,-10.14973239,0.854894441
1665831032.23692,4.623281153,-10.27605085,0.262588434
1665831032.42806,4.634759089,-10.20714803,0.577766954
1665831032.63025,4.282489037,-10.49377553,0.761449312
1665831032.83033,4.441557259,-10.35334089,0.335353851
1665831033.03158,4.034476673,-10.82569393,0.833678413
1665831033.23274,4.167294024,-10.59591374,0.876449506
1665831033.43407,4.377597095,-10.51926547,0.273980636
1665831033.63415,4.384385901,-10.6179005,0.315573094
1665831033.83573,3.810383521,-10.94282655,1.238493036
1665831034.03696,4.190311077,-10.82966271,0.625331737
1665831034.228,4.017410409,-10.99420875,0.876895985
1665831034.42809,4.224295893,-10.74323922,0.576938536
1665831034.62919,3.96954564,-11.08967783,0.846254355
1665831034.83064,3.360013427,-11.40051097,1.887936921
1665831035.03179,4.422746016,-10.79310325,-0.002360477
1665831035.23299,4.132212396,-10.96931477,0.570244011
1665831035.43425,3.966286211,-11.09844264,0.283101548
1665831035.63535,3.689569389,-11.61445123,1.97204241
1665831035.82636,3.819184371,-11.466433,0.974688324
1665831036.02644,4.139361192,-11.11270804,0.612870921
1665831036.22753,3.828774302,-11.32724189,0.985619298
1665831036.31801,3.828774302,-11.32724189,0.985619298
1665831036.42842,4.312259655,-11.01984685,0.444522917
1665831036.62973,4.0164219,-11.28569843,0.414418799
1665831036.83086,3.960809887,-11.31455658,0.784885601
1665831037.03212,3.94688316,-11.27987822,1.015622307
1665831037.23325,3.88442039,-11.26731987,0.900523088
1665831037.4343,4.064191539,-11.22624055,0.32477109
1665831037.63575,4.177751714,-10.98014113,0.520659634
1665831037.82682,4.102916727,-11.13518287,0.756121376
1665831038.02804,4.031821122,-11.01271124,0.970562357
1665831038.22926,4.034122008,-11.10152206,0.949570844
1665831038.43064,3.879666785,-11.25522953,1.234722904
1665831038.63183,3.785656423,-11.01567757,1.090103279
1665831038.83289,4.037311956,-10.96370455,0.990937215
1665831039.03397,3.930110066,-10.92073718,1.021625486
1665831039.23575,3.949031817,-10.87527124,0.843293365
1665831039.43589,3.904673681,-10.82591258,0.971201922
1665831039.63741,3.994549133,-10.72669244,0.886572514
1665831039.82741,3.903977568,-10.74144048,0.810946283
1665831040.02966,3.852200842,-10.6488107,0.699201603
1665831040.23097,4.121854698,-10.47171005,0.384649639
1665831040.43123,3.808944188,-10.62963925,0.542231486
1665831040.63146,3.812451344,-10.75847876,0.964365993
1665831040.83274,3.776073867,-10.60376791,0.582087295
1665831041.03389,3.906849334,-10.54755866,0.315723433
1665831041.23544,3.913960134,-10.71074332,0.728967854
1665831041.42661,3.929586879,-10.7583132,0.670599268
1665831041.62809,3.821581689,-10.66608792,0.21500704
1665831041.82838,4.087898517,-10.64906194,0.02513044
1665831042.02953,3.903356172,-10.83265705,0.539440314
1665831042.23066,3.920581574,-10.89516554,0.358125796
1665831042.32111,3.920581574,-10.89516554,0.358125796
1665831042.4326,4.023098894,-10.8246518,0.324684042
1665831042.63398,3.82347492,-11.00297301,0.447307957
1665831042.83419,4.007988987,-11.08844187,0.165555331
1665831043.03549,4.082320331,-11.23544846,0.307625789
1665831043.24687,4.277820429,-11.11844025,-0.240651587
1665831043.42688,4.125108286,-11.33518484,0.288428542
1665831043.62805,4.426192211,-11.11162231,-0.072130639
1665831043.83116,4.226075479,-11.55992144,0.195594198
1665831044.03198,4.300658702,-11.57119514,0.270484162
1665831044.23266,4.174918213,-11.43822121,-0.419442221
1665831044.43457,4.314921697,-11.61725887,-0.194541149
1665831044.63576,4.45607254,-11.41162507,-0.81361826
1665831044.82602,4.461948408,-11.80217898,-0.009745077
1665831045.03704,4.263258588,-11.89308083,0.388214091
1665831045.22814,4.163639552,-12.01258038,0.488094997
1665831045.42943,4.486147957,-11.87724634,-0.050080214
1665831045.63052,4.242235081,-11.97150711,0.270321216
1665831045.83218,4.346917076,-11.98279376,0.109709536
1665831046.03242,4.490695408,-12.02112636,-0.036115231
1665831046.23391,4.49258888,-12.03699838,0.235666214
1665831046.43507,4.391634293,-12.06019304,0.138339807
1665831046.63607,4.458901861,-12.09401828,0.120200695
1665831046.82726,4.42653861,-11.97258258,0.078187116
1665831047.02836,3.766468883,-12.7827526,1.694204574
1665831047.22941,4.493272562,-11.99969659,0.15941925
